original,pred_open,pred_high,pred_low
194.550003,305.77,269.62,181.67
199.949997,324.96,269.73,190.06
216.050003,326.78,272.87,186.97
220.850006,328.53,318.44,190.91
229.5,379.06,307.99,212.22
230.050003,368.66,300.04,209.76
239.5,367.72,301.12,212.26
235.399994,370.77,300.52,209.41
246.350006,368.88,303.28,212.78
237.449997,368.23,302.58,210.96
246.449997,364.52,298.95,210.54
276.649994,368.88,309.4,212.64
264.200012,369.68,306.53,213.98
273.799988,372.95,317.36,215.94
290.75,380.81,309.67,215.45
279.200012,383.35,311.4,213.27
269.350006,376.15,307.07,214.08
259.899994,369.54,304.37,213.63
252.75,376.15,309.78,216.12
261.399994,381.53,314.98,217.49
270.450012,376.15,309.24,214.75
282.700012,377.17,306.8,215.24
283.25,372.44,301.61,211.52
286.75,369.24,299.93,210.47
274.200012,368.88,301.34,209.9
273.149994,364.52,298.95,211.87
279.049988,370.34,300.58,211.34
270.899994,367.43,297.98,210.54
267.299988,368.88,300.58,210.96
268.600006,365.97,298.95,210.54
262.649994,363.21,299.71,210.5
257.149994,374.63,303.23,211.52
266.200012,365.39,298.03,211.52
259.200012,366.63,298.09,208.82
259.200012,356.59,295.71,205.62
249.399994,363.79,296.46,210.47
244.75,366.26,297.33,208.67
262.350006,361.68,294.25,206.64
255.850006,353.32,288.24,204.85
254.699997,354.34,290.19,205.55
244.899994,352.01,291.21,204.11
242.050003,347.65,289.0,203.72
238.149994,347.87,285.96,202.0
250.399994,350.7,291.38,202.74
250.149994,351.79,289.59,205.2
264.100006,350.78,293.54,204.15
268.25,352.88,287.91,202.74
267.549988,344.6,286.99,202.04
275.899994,347.5,287.86,203.65
263.700012,352.01,296.14,204.99
256.700012,361.03,302.58,210.18
261.649994,365.83,312.43,212.5
264.100006,376.59,311.51,211.27
262.799988,371.94,301.23,212.22
264.350006,365.25,297.87,210.47
262.549988,368.88,299.06,211.91
264.899994,366.63,303.45,212.61
268.200012,375.06,304.96,214.68
269.149994,374.7,308.59,215.52
283.450012,384.88,310.86,218.19
280.899994,388.95,313.89,219.6
280.100006,380.52,311.78,218.89
272.0,387.79,331.43,221.56
269.0,408.15,334.03,228.72
265.450012,404.44,329.86,228.09
272.700012,406.55,339.66,230.83
259.75,414.69,334.08,231.6
256.350006,409.6,334.25,231.53
257.75,410.54,352.16,233.92
252.399994,441.01,353.08,233.47
245.899994,427.05,347.07,236.45
244.149994,418.32,342.09,233.71
241.75,422.47,341.17,235.05
227.399994,413.09,338.41,234.31
234.899994,419.78,343.88,237.19
230.350006,421.16,338.95,236.59
242.0,418.91,336.79,235.22
239.0,398.04,333.6,224.23
245.600006,412.94,341.17,235.26
242.5,423.49,339.98,233.64
249.699997,423.92,346.53,238.35
245.600006,429.09,346.8,240.35
249.199997,430.03,344.48,241.33
247.699997,433.52,355.14,243.05
245.699997,438.32,376.9,247.51
245.600006,460.21,369.1,250.85
248.199997,448.94,368.02,251.9
261.700012,459.04,376.63,256.89
255.100006,462.75,371.16,252.6
267.799988,450.9,366.18,249.79
258.200012,461.59,386.1,256.22
252.300003,489.58,399.63,269.46
252.800003,501.22,400.5,263.14
260.0,483.76,386.64,259.77
253.699997,470.6,386.64,263.1
251.300003,486.67,388.81,263.91
257.299988,475.04,387.29,263.66
272.600006,480.86,388.81,268.05
260.799988,480.71,382.2,263.14
252.699997,478.53,385.94,265.59
246.399994,485.22,412.51,270.16
251.0,515.76,415.71,280.83
248.699997,517.21,416.9,279.29
242.0,514.3,421.28,281.08
241.300003,514.01,407.86,265.73
249.899994,499.33,396.92,268.26
260.100006,492.42,393.14,269.53
264.299988,485.51,390.32,268.05
257.399994,481.0,383.39,263.17
269.799988,470.68,384.64,259.2
280.200012,469.15,373.92,249.09
273.200012,444.57,368.29,250.18
287.399994,460.5,376.9,258.22
285.399994,470.6,378.2,260.61
282.5,483.04,395.3,268.61
269.600006,498.31,396.38,265.24
255.800003,483.69,396.82,266.05
262.399994,492.34,390.86,262.43
261.899994,477.95,400.44,266.65
266.799988,502.52,406.99,277.88
268.899994,296.17,244.83,170.96
261.5,265.63,222.09,163.48
250.899994,249.56,210.13,156.36
252.399994,236.55,205.64,149.61
251.100006,241.93,209.7,145.89
253.199997,248.18,210.19,151.69
255.0,240.98,212.13,150.56
260.899994,239.6,206.34,149.37
247.699997,244.62,206.45,149.37
244.5,233.64,209.81,148.67
244.600006,248.18,211.05,148.6
250.0,235.17,203.69,148.31
239.5,234.0,200.71,147.96
241.600006,238.0,215.44,148.17
239.0,256.91,224.96,157.13
240.5,269.85,225.23,158.67
239.5,256.91,220.85,159.9
