Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-November-2011,3.75,3.75,3.75,3.75,3.750000000000000000,100,1,375.00,100,100.00,0.00,0.00
31-October-2011,3.58,3.58,3.58,3.58,3.580000000000000000,100,1,358.00,100,100.00,0.00,0.00
28-October-2011,3.41,3.41,3.41,3.41,3.410000000000000000,10700,6,36487.00,10700,100.00,0.00,0.00
26-October-2011,3.25,3.25,3.25,3.25,3.250000000000000000,100,1,325.00,100,100.00,0.00,0.00
25-October-2011,3.10,3.10,3.10,3.10,3.100000000000000000,100,1,310.00,100,100.00,0.00,0.00
24-October-2011,2.96,2.96,2.96,2.96,2.960000000000000000,100,1,296.00,100,100.00,0.00,0.00
21-October-2011,2.82,2.82,2.82,2.82,2.820000000000000000,100,1,282.00,100,100.00,0.00,0.00
20-October-2011,2.69,2.69,2.69,2.69,2.690000000000000000,100,1,269.00,100,100.00,0.00,0.00
19-October-2011,2.57,2.57,2.57,2.57,2.570000000000000000,100,1,257.00,100,100.00,0.00,0.00
10-October-2011,2.45,2.45,2.45,2.45,2.450000000000000000,100,1,245.00,100,100.00,0.00,0.00
24-August-2011,2.34,2.34,2.34,2.34,2.340000000000000000,5600,2,13104.00,5600,100.00,0.00,0.00
22-August-2011,2.23,2.23,2.23,2.23,2.230000000000000000,100,1,223.00,100,100.00,0.00,0.00
16-August-2011,2.13,2.13,2.13,2.13,2.130000000000000000,100,1,213.00,100,100.00,0.00,0.00
29-July-2011,2.03,2.03,2.03,2.03,2.030000000000000000,500,1,1015.00,500,100.00,0.00,0.00
25-July-2011,1.94,1.94,1.94,1.94,1.940000000000000000,800,2,1552.00,800,100.00,0.00,0.00
22-July-2011,1.85,1.85,1.85,1.85,1.850000000000000000,500,1,925.00,500,100.00,0.00,0.00
4-July-2011,1.77,1.77,1.77,1.77,1.770000000000000000,900,1,1593.00,900,100.00,0.00,0.00
27-June-2011,1.69,1.69,1.69,1.69,1.690000000000000000,300,2,507.00,300,100.00,0.00,0.00
16-June-2011,1.61,1.61,1.61,1.61,1.610000000000000000,300,1,483.00,300,100.00,0.00,0.00
13-June-2011,1.54,1.54,1.54,1.54,1.540000000000000000,100,1,154.00,100,100.00,0.00,0.00
8-June-2011,1.61,1.61,1.61,1.61,1.610000000000000000,100,1,161.00,100,100.00,0.00,0.00
6-June-2011,1.69,1.69,1.69,1.69,1.690000000000000000,100,1,169.00,100,100.00,0.00,0.00
1-June-2011,1.77,1.77,1.77,1.77,1.770000000000000000,100,1,177.00,100,100.00,0.00,0.00
20-May-2011,1.85,1.85,1.85,1.85,1.850000000000000000,100,1,185.00,100,100.00,0.00,0.00
21-April-2011,1.77,1.77,1.77,1.77,1.770000000000000000,1000,2,1770.00,1000,100.00,0.00,0.00
20-April-2011,1.77,1.77,1.77,1.77,1.770000000000000000,1000,2,1770.00,1000,100.00,0.00,0.00
28-March-2011,1.69,1.69,1.69,1.69,1.690000000000000000,300,1,507.00,300,100.00,0.00,0.00
18-February-2011,1.61,1.61,1.61,1.61,1.610000000000000000,100,1,161.00,100,100.00,0.00,0.00
11-February-2011,1.69,1.69,1.69,1.69,1.690000000000000000,100,1,169.00,100,100.00,0.00,0.00
1-February-2011,1.77,1.77,1.77,1.77,1.770000000000000000,100,1,177.00,100,100.00,0.00,0.00
12-January-2011,1.87,1.87,1.86,1.86,1.865000000000000000,200,2,373.00,200,100.00,0.01,-0.01
7-January-2011,1.95,1.95,1.95,1.95,1.950000000000000000,500,1,975.00,500,100.00,0.00,0.00
6-January-2011,1.86,1.86,1.86,1.86,1.860000000000000000,100,1,186.00,100,100.00,0.00,0.00
30-December-2010,1.95,1.95,1.95,1.95,1.950000000000000000,100,1,195.00,100,100.00,0.00,0.00
29-December-2010,2.05,2.05,2.05,2.05,2.050000000000000000,100,1,205.00,100,100.00,0.00,0.00
28-December-2010,2.13,2.13,1.93,2.13,2.093636363636363636,1100,4,2303.00,1100,100.00,0.20,0.00
27-December-2010,2.03,2.03,2.03,2.03,2.030000000000000000,100,1,203.00,100,100.00,0.00,0.00
23-December-2010,2.14,2.14,2.13,2.13,2.135000000000000000,200,2,427.00,200,100.00,0.01,-0.01
22-December-2010,2.25,2.25,2.24,2.24,2.245000000000000000,200,2,449.00,200,100.00,0.01,-0.01
21-December-2010,2.20,2.35,2.20,2.35,2.336363636363636363,1100,2,2570.00,1100,100.00,0.15,0.15
20-December-2010,2.30,2.30,2.30,2.30,2.300000000000000000,100,1,230.00,100,100.00,0.00,0.00
16-December-2010,2.42,2.42,2.42,2.42,2.420000000000000000,1000,4,2420.00,1000,100.00,0.00,0.00
15-December-2010,2.31,2.31,2.31,2.31,2.310000000000000000,100,1,231.00,100,100.00,0.00,0.00
14-December-2010,2.43,2.43,2.43,2.43,2.430000000000000000,100,1,243.00,100,100.00,0.00,0.00
13-December-2010,2.55,2.55,2.55,2.55,2.550000000000000000,100,1,255.00,100,100.00,0.00,0.00
10-December-2010,2.68,2.68,2.68,2.68,2.680000000000000000,100,1,268.00,100,100.00,0.00,0.00
9-December-2010,2.82,2.82,2.82,2.82,2.820000000000000000,100,1,282.00,100,100.00,0.00,0.00
7-December-2010,2.96,2.96,2.96,2.96,2.960000000000000000,100,1,296.00,100,100.00,0.00,0.00
6-December-2010,3.11,3.11,3.11,3.11,3.110000000000000000,100,1,311.00,100,100.00,0.00,0.00
3-December-2010,3.27,3.27,3.27,3.27,3.270000000000000000,100,1,327.00,100,100.00,0.00,0.00
1-December-2010,3.44,3.44,3.44,3.44,3.440000000000000000,100,1,344.00,100,100.00,0.00,0.00
30-November-2010,3.62,3.62,3.62,3.62,3.620000000000000000,100,1,362.00,100,100.00,0.00,0.00
29-November-2010,3.81,3.81,3.81,3.81,3.810000000000000000,100,1,381.00,100,100.00,0.00,0.00
26-November-2010,4.00,4.00,4.00,4.00,4.000000000000000000,100,1,400.00,100,100.00,0.00,0.00
25-November-2010,4.20,4.20,4.20,4.20,4.200000000000000000,100,1,420.00,100,100.00,0.00,0.00
