Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-July-2019,74.00,74.00,72.05,73.10,73.018656716417910447,107200,18,7827600.00,97600,91.04,1.95,-0.90
28-June-2019,71.05,74.05,70.00,74.05,72.085000000000000000,16000,10,1153360.00,11200,70.00,4.05,3.00
27-June-2019,71.50,73.90,71.50,73.00,72.925000000000000000,44800,12,3267040.00,38400,85.71,2.40,1.50
25-June-2019,72.00,73.50,72.00,73.50,72.750000000000000000,3200,2,232800.00,3200,100.00,1.50,1.50
24-June-2019,74.70,74.70,74.70,74.70,74.700000000000000000,4800,1,358560.00,4800,100.00,0.00,0.00
21-June-2019,72.75,75.95,71.50,74.00,73.311538461538461538,166400,47,12199040.00,105600,63.46,4.45,1.25
20-June-2019,72.10,75.35,72.10,75.35,74.670000000000000000,8000,4,597360.00,6400,80.00,3.25,3.25
18-June-2019,75.90,75.90,75.90,75.90,75.900000000000000000,3200,2,242880.00,3200,100.00,0.00,0.00
17-June-2019,75.70,75.70,75.00,75.00,75.493010752688172043,148800,19,11233360.00,128000,86.02,0.70,-0.70
14-June-2019,73.35,80.00,73.00,75.65,75.270000000000000000,264000,66,19871280.00,246400,93.33,7.00,2.30
13-June-2019,73.00,75.00,71.50,75.00,74.868686868686868686,158400,17,11859200.00,153600,96.97,3.50,2.00
12-June-2019,74.00,75.05,74.00,75.00,74.936111111111111111,28800,13,2158160.00,28800,100.00,1.05,1.00
11-June-2019,75.80,76.00,74.15,75.55,75.433333333333333333,14400,9,1086240.00,12800,88.89,1.85,-0.25
10-June-2019,75.00,75.85,74.25,74.90,74.764705882352941176,27200,14,2033600.00,25600,94.12,1.60,-0.10
7-June-2019,75.60,76.90,75.60,76.90,76.250000000000000000,3200,2,244000.00,3200,100.00,1.30,1.30
6-June-2019,75.50,75.50,75.50,75.50,75.500000000000000000,1600,1,120800.00,1600,100.00,0.00,0.00
4-June-2019,75.00,76.50,74.60,75.90,75.341666666666666666,19200,12,1446560.00,16000,83.33,1.90,0.90
3-June-2019,74.90,75.50,74.25,75.50,74.829166666666666666,19200,12,1436720.00,14400,75.00,1.25,0.60
31-May-2019,74.00,75.00,74.00,75.00,74.775000000000000000,25600,6,1914240.00,25600,100.00,1.00,1.00
30-May-2019,73.10,76.85,73.10,74.95,73.559166666666666666,96000,26,7061680.00,76800,80.00,3.75,1.85
29-May-2019,73.80,73.80,73.80,73.80,73.800000000000000000,1600,1,118080.00,1600,100.00,0.00,0.00
28-May-2019,73.00,73.20,73.00,73.00,73.004032258064516129,99200,16,7242000.00,89600,90.32,0.20,0.00
27-May-2019,70.10,73.25,70.10,72.95,72.634883720930232558,68800,17,4997280.00,67200,97.67,3.15,2.85
24-May-2019,73.00,73.10,73.00,73.05,73.020000000000000000,24000,6,1752480.00,24000,100.00,0.10,0.05
23-May-2019,73.00,73.00,72.75,73.00,72.968750000000000000,12800,8,934000.00,12800,100.00,0.25,0.00
22-May-2019,72.85,73.50,72.25,72.90,72.927419354838709677,99200,35,7234400.00,91200,91.94,1.25,0.05
21-May-2019,72.75,72.90,71.55,71.80,72.038324873096446700,315200,33,22706480.00,283200,89.85,1.35,-0.95
20-May-2019,73.00,73.00,72.25,72.90,72.712500000000000000,19200,10,1396080.00,17600,91.67,0.75,-0.10
17-May-2019,73.00,73.00,72.75,72.95,72.942857142857142857,11200,7,816960.00,11200,100.00,0.25,-0.05
16-May-2019,73.00,73.00,72.95,73.00,72.978571428571428571,11200,6,817360.00,8000,71.43,0.05,0.00
15-May-2019,73.00,73.70,72.35,72.35,72.929545454545454545,35200,18,2567120.00,33600,95.45,1.35,-0.65
14-May-2019,73.80,74.45,73.00,73.15,73.390476190476190476,67200,38,4931840.00,62400,92.86,1.45,-0.65
13-May-2019,73.00,74.00,72.50,73.40,73.252564102564102564,62400,38,4570960.00,56000,89.74,1.50,0.40
10-May-2019,72.00,73.65,71.50,72.70,72.431944444444444444,57600,34,4172080.00,48000,83.33,2.15,0.70
9-May-2019,69.90,70.90,65.55,70.60,69.749444444444444444,432000,53,30131760.00,411200,95.19,5.35,0.70
8-May-2019,68.70,69.40,68.70,68.85,68.810000000000000000,80000,10,5504800.00,72000,90.00,0.70,0.15
7-May-2019,68.70,70.65,68.70,70.45,70.000000000000000000,6400,3,448000.00,4800,75.00,1.95,1.75
3-May-2019,70.90,70.90,70.50,70.75,70.750000000000000000,12800,5,905600.00,8000,62.50,0.40,-0.15
2-May-2019,69.00,70.90,69.00,70.90,69.950000000000000000,3200,2,223840.00,3200,100.00,1.90,1.90
30-April-2019,70.95,71.00,68.85,68.85,70.955555555555555555,115200,13,8174080.00,113600,98.61,2.15,-2.10
26-April-2019,72.00,72.90,68.70,69.40,72.030314960629921259,203200,62,14636560.00,94400,46.46,4.20,-2.60
25-April-2019,67.70,70.85,67.00,70.30,69.644444444444444444,14400,8,1002880.00,9600,66.67,3.85,2.60
24-April-2019,68.70,70.65,68.45,70.05,69.105555555555555555,14400,9,995120.00,11200,77.78,2.20,1.35
23-April-2019,69.50,70.60,69.50,70.60,70.233333333333333333,4800,2,337120.00,4800,100.00,1.10,1.10
22-April-2019,70.95,71.00,69.50,69.50,70.340000000000000000,8000,5,562720.00,4800,60.00,1.50,-1.45
18-April-2019,70.00,72.00,69.00,70.50,70.796153846153846153,20800,9,1472560.00,20800,100.00,3.00,0.50
16-April-2019,72.30,72.30,68.50,68.95,69.074400000000000000,200000,27,13814880.00,190400,95.20,3.80,-3.35
12-April-2019,71.70,72.50,71.70,72.50,72.100000000000000000,3200,2,230720.00,3200,100.00,0.80,0.80
11-April-2019,71.50,71.50,71.50,71.50,71.500000000000000000,1600,1,114400.00,1600,100.00,0.00,0.00
10-April-2019,70.70,70.70,70.00,70.20,70.216666666666666666,14400,9,1011120.00,12800,88.89,0.70,-0.50
9-April-2019,73.90,74.50,71.00,72.00,72.518181818181818181,17600,9,1276320.00,14400,81.82,3.50,-1.90
8-April-2019,72.05,73.90,72.05,73.25,73.233333333333333333,9600,6,703040.00,6400,66.67,1.85,1.20
5-April-2019,70.90,74.80,70.90,74.00,73.525000000000000000,19200,8,1411680.00,16000,83.33,3.90,3.10
4-April-2019,74.00,74.00,74.00,74.00,74.000000000000000000,1600,1,118400.00,1600,100.00,0.00,0.00
3-April-2019,73.90,76.35,73.90,75.85,75.506250000000000000,12800,7,966480.00,8000,62.50,2.45,1.95
2-April-2019,76.85,77.00,76.00,76.80,76.826666666666666666,96000,40,7375360.00,80000,83.33,1.00,-0.05
1-April-2019,75.15,77.75,75.00,76.85,76.750909090909090909,88000,29,6754080.00,80000,90.91,2.75,1.70
29-March-2019,77.00,77.85,77.00,77.55,77.160714285714285714,22400,6,1728400.00,20800,92.86,0.85,0.55
28-March-2019,76.10,78.70,76.10,77.60,78.459230769230769230,104000,16,8159760.00,94400,90.77,2.60,1.50
27-March-2019,78.95,79.00,77.00,78.10,78.139285714285714285,44800,27,3500640.00,35200,78.57,2.00,-0.85
26-March-2019,77.05,79.65,76.00,78.40,78.063461538461538461,41600,25,3247440.00,40000,96.15,3.65,1.35
25-March-2019,72.00,80.00,72.00,77.10,76.066637630662020905,918400,291,69859600.00,481600,52.44,8.00,5.10
22-March-2019,70.00,72.00,70.00,71.95,71.651639344262295081,390400,55,27972800.00,390400,100.00,2.00,1.95
20-March-2019,71.80,71.80,71.40,71.75,71.672727272727272727,52800,9,3784320.00,52800,100.00,0.40,-0.05
19-March-2019,71.90,72.45,68.35,71.80,71.522727272727272727,17600,11,1258800.00,16000,90.91,4.10,-0.10
18-March-2019,70.50,72.00,70.50,71.90,70.986138613861386138,323200,140,22942720.00,222400,68.81,1.50,1.40
15-March-2019,71.00,72.40,70.65,72.15,71.555555555555555555,14400,9,1030400.00,12800,88.89,1.75,1.15
14-March-2019,68.50,71.95,68.50,71.65,70.659375000000000000,51200,24,3617760.00,46400,90.62,3.45,3.15
13-March-2019,72.00,72.90,69.50,71.00,71.766666666666666666,43200,21,3100320.00,36800,85.19,3.40,-1.00
12-March-2019,69.00,71.00,69.00,70.55,70.071052631578947368,30400,14,2130160.00,30400,100.00,2.00,1.55
11-March-2019,67.35,70.50,65.05,69.95,69.635714285714285714,123200,23,8579120.00,68800,55.84,5.45,2.60
8-March-2019,66.80,70.00,63.35,69.35,66.679032258064516129,49600,28,3307280.00,35200,70.97,6.65,2.55
7-March-2019,69.00,69.00,67.00,67.05,67.825000000000000000,16000,10,1085200.00,16000,100.00,2.00,-1.95
6-March-2019,69.50,69.90,69.50,69.75,69.778571428571428571,22400,9,1563040.00,19200,85.71,0.40,0.25
5-March-2019,70.10,70.15,70.10,70.15,70.125000000000000000,3200,2,224400.00,0,0.00,0.05,0.05
1-March-2019,70.20,70.30,69.25,69.75,69.837500000000000000,12800,8,893920.00,9600,75.00,1.05,-0.45
28-February-2019,71.00,71.10,69.15,69.35,70.618248175182481751,219200,43,15479520.00,126400,57.66,1.95,-1.65
27-February-2019,71.20,71.25,69.00,70.60,70.538000000000000000,40000,23,2821520.00,28800,72.00,2.25,-0.60
26-February-2019,68.90,71.55,68.90,70.95,70.887500000000000000,19200,8,1361040.00,4800,25.00,2.65,2.05
25-February-2019,72.00,72.75,71.45,72.10,72.345000000000000000,48000,22,3472560.00,11200,23.33,1.30,0.10
22-February-2019,71.00,73.00,70.00,72.80,72.445416666666666666,192000,98,13909520.00,140800,73.33,3.00,1.80
21-February-2019,70.60,73.00,69.10,72.50,71.316255605381165919,713600,138,50891280.00,398400,55.83,3.90,1.90
20-February-2019,70.00,70.00,68.50,70.00,69.357142857142857142,11200,7,776800.00,11200,100.00,1.50,0.00
19-February-2019,67.45,69.70,65.00,69.55,68.499230769230769230,104000,64,7123920.00,104000,100.00,4.70,2.10
18-February-2019,68.00,68.00,66.40,66.40,66.605555555555555555,14400,9,959120.00,14400,100.00,1.60,-1.60
15-February-2019,70.00,70.25,67.10,69.85,69.734883720930232558,68800,30,4797760.00,68800,100.00,3.15,-0.15
14-February-2019,69.90,71.00,69.00,69.95,70.165957446808510638,75200,36,5276480.00,75200,100.00,2.00,0.05
13-February-2019,71.60,71.60,68.00,69.00,69.900000000000000000,6400,4,447360.00,6400,100.00,3.60,-2.60
12-February-2019,71.00,71.80,69.20,71.20,70.994545454545454545,88000,40,6247520.00,88000,100.00,2.60,0.20
11-February-2019,69.40,73.00,69.40,72.80,72.555932203389830508,283200,154,20547840.00,283200,100.00,3.60,3.40
8-February-2019,69.90,74.25,69.90,72.90,72.612806539509536784,587200,255,42638240.00,587200,100.00,4.35,3.00
7-February-2019,77.40,77.40,73.55,73.55,75.713880813953488372,2201600,859,166691680.00,2201600,100.00,3.85,-3.85
