Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-March-2010,22.65,22.65,22.65,22.65,22.650000000000000000,500,1,11325.00,500,100.00,0.00,0.00
30-March-2010,20.60,21.65,20.60,21.65,21.475000000000000000,600,2,12885.00,600,100.00,1.05,1.05
29-March-2010,21.65,21.65,21.65,21.65,21.650000000000000000,100,1,2165.00,100,100.00,0.00,0.00
26-March-2010,22.75,22.75,22.75,22.75,22.750000000000000000,100,1,2275.00,100,100.00,0.00,0.00
25-March-2010,23.90,23.90,23.90,23.90,23.900000000000000000,100,1,2390.00,100,100.00,0.00,0.00
23-March-2010,25.15,25.15,25.15,25.15,25.150000000000000000,100,1,2515.00,100,100.00,0.00,0.00
22-March-2010,26.45,26.45,26.45,26.45,26.450000000000000000,100,1,2645.00,100,100.00,0.00,0.00
19-March-2010,27.80,27.80,27.80,27.80,27.800000000000000000,100,1,2780.00,100,100.00,0.00,0.00
18-March-2010,29.25,29.25,29.25,29.25,29.250000000000000000,100,1,2925.00,100,100.00,0.00,0.00
17-March-2010,30.75,30.75,30.75,30.75,30.750000000000000000,100,1,3075.00,100,100.00,0.00,0.00
16-March-2010,32.35,32.35,32.35,32.35,32.350000000000000000,200,2,6470.00,200,100.00,0.00,0.00
15-March-2010,34.00,34.00,34.00,34.00,34.000000000000000000,100,1,3400.00,100,100.00,0.00,0.00
12-March-2010,35.75,35.75,35.75,35.75,35.750000000000000000,100,1,3575.00,100,100.00,0.00,0.00
11-March-2010,37.60,37.60,37.60,37.60,37.600000000000000000,100,1,3760.00,100,100.00,0.00,0.00
10-March-2010,39.55,39.55,39.55,39.55,39.550000000000000000,100,1,3955.00,100,100.00,0.00,0.00
9-March-2010,41.60,41.60,41.60,41.60,41.600000000000000000,100,1,4160.00,100,100.00,0.00,0.00
8-March-2010,43.75,43.75,43.75,43.75,43.750000000000000000,100,1,4375.00,100,100.00,0.00,0.00
5-March-2010,46.05,46.05,46.05,46.05,46.050000000000000000,100,1,4605.00,100,100.00,0.00,0.00
4-March-2010,48.45,48.45,48.45,48.45,48.450000000000000000,100,1,4845.00,100,100.00,0.00,0.00
3-March-2010,50.95,50.95,50.95,50.95,50.950000000000000000,100,1,5095.00,100,100.00,0.00,0.00
10-February-2010,53.60,53.60,53.60,53.60,53.600000000000000000,100,1,5360.00,100,100.00,0.00,0.00
2-February-2010,56.40,56.40,56.40,56.40,56.400000000000000000,100,1,5640.00,100,100.00,0.00,0.00
21-January-2010,57.30,57.30,57.30,57.30,57.300000000000000000,4400,8,252120.00,4400,100.00,0.00,0.00
28-October-2009,60.29,60.29,60.29,60.29,60.290000000000000000,100,1,6029.00,100,100.00,0.00,0.00
27-October-2009,57.42,57.42,57.42,57.42,57.420000000000000000,100,1,5742.00,100,100.00,0.00,0.00
26-October-2009,54.69,54.69,54.69,54.69,54.690000000000000000,100,1,5469.00,100,100.00,0.00,0.00
23-October-2009,52.09,52.09,52.09,52.09,52.090000000000000000,100,1,5209.00,100,100.00,0.00,0.00
