Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
29-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,900,3,1800.00,,,0.00,0.00
27-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,4200,4,8400.00,,,0.00,0.00
22-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,200,1,400.00,,,0.00,0.00
21-August-1996,1.75,2.00,1.75,2.00,1.937500000000000000,800,3,1550.00,,,0.25,0.25
20-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,2300,2,4600.00,,,0.00,0.00
19-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,1000,2,2000.00,,,0.00,0.00
16-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,2000,2,4000.00,,,0.00,0.00
14-August-1996,2.00,2.05,2.00,2.00,2.002380952380952380,2100,3,4205.00,,,0.05,0.00
13-August-1996,2.10,2.10,2.10,2.10,2.100000000000000000,100,1,210.00,,,0.00,0.00
9-August-1996,2.05,2.25,2.00,2.00,2.090322580645161290,3100,5,6480.00,,,0.25,-0.05
8-August-1996,2.00,2.10,2.00,2.10,2.080000000000000000,500,3,1040.00,,,0.10,0.10
7-August-1996,2.20,2.20,2.10,2.10,2.175806451612903225,3100,4,6745.00,,,0.10,-0.10
6-August-1996,2.20,2.20,2.20,2.20,2.200000000000000000,600,2,1320.00,,,0.00,0.00
5-August-1996,2.10,2.35,2.10,2.10,2.155555555555555555,1800,5,3880.00,,,0.25,0.00
2-August-1996,2.10,2.20,2.00,2.05,2.062162162162162162,7400,18,15260.00,,,0.20,-0.05
1-August-1996,2.00,2.00,2.00,2.00,2.000000000000000000,1500,2,3000.00,,,0.00,0.00
31-July-1996,2.05,2.05,1.90,1.90,1.982142857142857142,1400,3,2775.00,,,0.15,-0.15
30-July-1996,2.20,2.20,2.20,2.20,2.200000000000000000,100,1,220.00,,,0.00,0.00
