Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-February-2018,149.20,149.20,146.00,147.10,148.281712062256809338,1285,19,190542.00,1285,100.00,3.20,-2.10
31-January-2018,155.00,155.00,142.80,144.10,145.863259210089611682,6026,85,878972.00,6026,100.00,12.20,-10.90
30-January-2018,154.50,157.00,145.00,149.95,150.649261083743842364,2030,26,305818.00,2030,100.00,12.00,-4.55
29-January-2018,160.00,160.00,149.65,149.85,153.630321910695742471,1926,30,295892.00,1926,100.00,10.35,-10.15
25-January-2018,162.30,162.30,155.40,157.50,159.120967741935483870,744,16,118386.00,744,100.00,6.90,-4.80
24-January-2018,164.00,164.00,155.00,160.00,159.812426729191090269,2559,27,408960.00,2559,100.00,9.00,-4.00
23-January-2018,166.50,173.80,163.10,163.10,166.006068348770360907,3131,29,519765.00,3131,100.00,10.70,-3.40
22-January-2018,170.00,177.85,165.00,167.05,168.363150867823765020,3745,26,630520.00,3745,100.00,12.85,-2.95
19-January-2018,163.00,175.50,161.40,170.95,169.737039170506912442,3472,48,589327.00,3472,100.00,14.10,7.95
18-January-2018,171.00,185.50,169.50,169.85,178.621055571069533649,3581,54,639642.00,3581,100.00,16.00,-1.15
17-January-2018,185.00,189.90,175.05,178.40,178.737636647579385736,1921,45,343355.00,1529,79.59,14.85,-6.60
16-January-2018,192.00,192.00,181.20,183.75,185.116001425516749821,5612,83,1038871.00,4156,74.06,10.80,-8.25
15-January-2018,197.95,197.95,185.10,191.80,191.403586451184414434,4517,82,864570.00,3818,84.53,12.85,-6.15
12-January-2018,188.00,200.00,184.85,188.95,194.772893618811256467,23773,273,4630336.00,19123,80.44,15.15,0.95
11-January-2018,179.90,192.00,179.00,184.65,187.513444165285721922,18707,176,3507814.00,15816,84.55,13.00,4.75
10-January-2018,182.00,185.95,173.65,177.75,180.764906103286384976,8520,126,1540117.00,7372,86.53,12.30,-4.25
9-January-2018,169.90,185.50,166.10,183.30,179.953179607962315757,52648,558,9474175.00,40739,77.38,19.40,13.40
8-January-2018,148.95,161.00,148.95,159.50,155.888417923593526367,18166,135,2831869.00,16148,88.89,12.05,10.55
5-January-2018,146.05,148.50,142.05,147.20,147.398295454545454545,3520,32,518842.00,3278,93.12,6.45,1.15
4-January-2018,145.00,150.00,142.10,146.80,145.671454219030520646,5570,38,811390.00,4542,81.54,7.90,1.80
3-January-2018,144.40,144.40,140.00,141.50,142.521238938053097345,4520,16,644196.00,4420,97.79,4.40,-2.90
2-January-2018,144.45,144.45,138.10,141.70,142.106044538706256627,943,12,134006.00,941,99.79,6.35,-2.75
1-January-2018,143.10,146.95,141.00,141.70,142.481426448736998514,5384,43,767120.00,4323,80.29,5.95,-1.40
29-December-2017,143.00,148.90,143.00,143.70,143.287162847292638410,4931,20,706549.00,4780,96.94,5.90,0.70
28-December-2017,142.05,146.95,142.05,143.95,144.705511811023622047,635,7,91888.00,635,100.00,4.90,1.90
27-December-2017,152.00,152.00,141.15,143.15,145.144974525243168133,2159,17,313368.00,2099,97.22,10.85,-8.85
26-December-2017,167.00,167.00,144.00,145.10,147.940977639105564222,11538,78,1706943.00,9978,86.48,23.00,-21.90
22-December-2017,143.00,143.00,139.00,140.00,141.328393754961630060,7558,34,1068160.00,7005,92.68,4.00,-3.00
21-December-2017,140.40,146.00,140.40,142.75,143.078333333333333333,3000,11,429235.00,2500,83.33,5.60,2.35
20-December-2017,143.00,143.55,141.00,141.30,142.418276762402088772,5745,41,818193.00,5645,98.26,2.55,-1.70
19-December-2017,150.00,150.00,143.50,145.00,145.926117647058823529,2125,10,310093.00,2075,97.65,6.50,-5.00
18-December-2017,142.55,149.45,138.15,148.65,143.510312566446948756,4703,22,674929.00,3850,81.86,11.30,6.10
15-December-2017,140.00,145.00,137.05,144.95,142.705052878965922444,851,14,121442.00,761,89.42,7.95,4.95
14-December-2017,140.25,144.90,138.00,144.90,139.652238805970149253,670,9,93567.00,620,92.54,6.90,4.65
13-December-2017,143.00,145.00,142.10,142.60,143.060377358490566037,2120,15,303288.00,2020,95.28,2.90,-0.40
12-December-2017,159.95,159.95,142.50,145.00,144.369410127022794501,5747,52,829691.00,4874,84.81,17.45,-14.95
11-December-2017,150.00,153.00,145.10,147.30,151.390008764241893076,2282,16,345472.00,1681,73.66,7.90,-2.70
8-December-2017,157.00,157.00,145.55,150.00,151.345607574960547080,1901,17,287708.00,1664,87.53,11.45,-7.00
7-December-2017,156.00,156.00,150.00,150.00,152.482488238369053842,3826,22,583398.00,3656,95.56,6.00,-6.00
6-December-2017,172.00,172.00,148.00,150.00,149.564484126984126984,1008,15,150761.00,877,87.00,24.00,-22.00
5-December-2017,145.35,155.00,145.35,150.00,151.997227356746765249,1082,18,164461.00,797,73.66,9.65,4.65
4-December-2017,147.30,154.00,147.25,151.70,152.908105765062852188,2307,17,352759.00,2207,95.67,6.75,4.40
1-December-2017,159.45,159.45,151.50,151.70,152.738325281803542673,2484,31,379402.00,2462,99.11,7.95,-7.75
30-November-2017,155.00,155.00,147.10,154.00,152.516255227303385943,7413,61,1130603.00,6674,90.03,7.90,-1.00
29-November-2017,144.00,150.00,143.50,147.85,147.115376502847500527,4741,70,697474.00,4011,84.60,6.50,3.85
28-November-2017,150.00,150.00,138.05,140.20,140.507521344355603740,7379,20,1036805.00,6929,93.90,11.95,-9.80
27-November-2017,142.00,156.00,142.00,142.45,145.256118754525706010,13810,24,2005987.00,12980,93.99,14.00,0.45
24-November-2017,140.00,145.00,138.55,142.00,141.588921713441654357,6770,29,958557.00,5870,86.71,6.45,2.00
